text,label
Warner Village 83118 C Colin Farrell SWAT wkend Warner Village get 1 free med PopcornJust show msgticketkioskValid 4712 C tc kiosk Reply SONY 4 mre film offers,1
come online today night,0
anything special,0
Im solihull want anything,0
good day,0
REGRET INFORM U NHS MADE MISTAKEU NEVER ACTUALLY BORNPLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATEDWE R SORRY 4 INCONVENIENCE,0
Love holiday Monday feeling even go dentists hour,0
way tirupur,0
Goal Arsenal 4 Henry 7 v Liverpool 2 Henry scores simple shot 6 yards pass Bergkamp give Arsenal 2 goal margin 78 mins,1
Youve already got flaky parent Itsnot supposed childs job support parentnot theyre Ride age anyway Im supposed support ive hurt unintentional hurt nonetheless,0
took hooch walk toaday fell Splat Grazed knees everything stayed home See tomorrow,0
dropped em omw back,0
2nd time tried 2 contact u U 750 Pound prize 2 claim easy call 08712101358 10p per min BTnationalrate,1
Sitting mu waiting everyone get suite take shower,0
call didnt see facebook huh,0
G says never answer texts confirmdeny,0
common hearin r u Wat r u ur day let ask u something different u smile today Gud evng,0
Hi Dear Call urgnt dont know whats problem dont want work problem least tell Wating reply,0
Oh yah never cancel leh Haha,0
go 4 e normal pilates intro,0
Ok Let u noe leave house,0
Oh yes like torture watching england,0
Wanna art,0
hopeing wasn‘t pissed remember gone sisters something,0
Got takes 2 take part WRC Rally Oz U Lucozade Energy Text RALLY LE 61200 25p see packs lucozadecoukwrc itcould u,1
Hi SEXYCHAT girls waiting text Text great night chatting send STOP stop service,1
Good morning boytoy Hows yummy lips Wheres sexy buns think crave need,0
Match startedindia ltgt 2,0
free call sir,0
Hey want anything buy,0
Hey babe hows going ever figure going New Years,0
Kkcongratulation,0
G wants know fuck,0
cancelled yeah baby Well sounds important understand darlin give ring later fone love Kate x,0
Tomarrow want got court ltDECIMALgt come bus stand 9,0
Ü go home liao Ask dad pick 6,0
Omg make wedding chapel frontierville get good stuff,0
Im eatin lor goin back work soon E mountain deer show huh watch b4 liao nice,0
Check maili mailed varma kept copy regarding membershiptake careinsha allah,0
Wrong phone phone answer one assume people dont well,0
Anyway dont think secure anything lemme know want drive south chill,0
Im already back home probably,0
Great News Call FREEFONE 08006344447 claim guaranteed £1000 CASH £2000 gift Speak live operator,1
Hi Amy sending free phone number couple days give access adult parties,1
bus way calicut,0
Hi probably much fun get message thought id txt u cos im bored james farting night,0
hi baby im sat bloody bus mo wont home 730 wanna somethin later call later ortxt back jess xx,0
Welcome Select O2 service added benefits call specially trained advisors FREE mobile dialling 402,1
lost 4 pounds since doc visit last week woot woot Im gonna celebrate stuffing face,0
U coming back 4 dinner rite Dad ask confirm wif u,0
masters buy bb cos sale hows bf,0
Ahhhhjust woken uphad bad dream u thoso dont like u right didnt know anything comedy night guess im,0
Im viveki got call number,0
didnt u call lunch,0
mean left early check cos im working 96,0
want ltgt rs dado,0
bit Ur smile hppnss drop Ur tear sorrow part Ur heart life heart like mine wil care U forevr GOODFRIEND,0
Yup ok,0
want see pretty pussy,0
Dear Voucher holder next meal us Use following link pc 2 enjoy 2 4 1 dining experiencehttpwwwvouch4mecometlpdiningasp,1
people game Im mall iouri kaila,0
URGENT trying contact U Todays draw shows £2000 prize GUARANTEED Call 09058094507 land line Claim 3030 Valid 12hrs,1
donate £250 UNICEFs Asian Tsunami disaster support fund texting DONATE 864233 £250 added next bill,1
Future planned tomorrow result today best present enjoy future,0
cme want go hos 2morow wil cme got dear didnt say time,0
supposed meet discuss abt trip Thought xuhui told afternoon Thought go lesson,0
Hey come online Use msn,0
Im fine Hope good take care,0
Oops shower u called Hey parking garage collapsed university hospital See Im crazy Stuff like happen,0
Aiyo u poor thing u dun wan 2 eat U bathe already,0
Yar tot u knew dis would happen long ago already,0
gorgeous keep pix cumming thank,0
boy late 2 home father POWER FRNDSHIP,0
JADE PAUL DIDNT U TXT U REMEMBER BARMED WANT 2 TALK 2 U TXT,0
Spending new years brother family Lets plan meet next week ready spoiled,0
u today,0
said okay Sorry,0
Slept thinkThis time ltgt pm dangerous,0
Networking job,0
goldviking 29M inviting friend Reply YES762 NO762 See wwwSMSacugoldviking STOP Send STOP FRND 62468,1
Dont let studying stress L8r,0
Thats u haf 2 keep busy,0
rushing Im working Im school rush go hungry,0
channel,0
telling coulda real Valentine wasnt U never pick NOTHING,0
Phony £350 award Todays Voda numbers ending XXXX selected receive £350 award match please call 08712300220 quoting claim code 3100 standard rates app,1
made Eta taunton 1230 planned hope that‘s still okday Good see xx,0
Im hungry buy smth home,0
HEY KATE HOPE UR OK GIVE U BUZ WEDLUNCH GO OUTSOMEWHERE 4 ADRINK TOWNCUD GO 2WATERSHD 4 BIT PPL FROMWRK BTHERE LOVE PETEXXX,0
drive read need write,0
looked addie goes back Monday sucks,0
Happy new year Hope good semester,0
Esplanade lor else,0
talk,0
Hmph Go head big baller,0
Well like actually called someone punto woulda worse,0
Nope Since ayo travelled forgotten guy,0
still around Looking pick later,0
CDs 4u Congratulations ur awarded £500 CD gift vouchers £125 gift guaranteed Freeentry 2 £100 wkly draw xt MUSIC 87066 TnCs wwwldewcom1win150ppmx3age16,1
Theres someone year ltgt toyota camry like mr olayiwolas Mileage ltgt kits clean need know much sell raise dough soon landing sell Holla back,0
Guess pub im Im happy pig clover whatever saying,0
ILL B SOON,0
Oh k come tomorrow,0
Go fool dont cheat others ok,0
mobile numberpls sms ur mail idconvey regards achanammaRakheshQatar,0
way rencontre meet Mountains dont,0
guaranteed £1000 cash £2000 prize claim yr prize call customer service representative 08714712412 10am7pm Cost 10p,1
U attend ur driving lesson many times wk n day,0
Uncle G checking rewarding month,0
Hello boytoy Geeee Im missing today like send tm remind Im thinking loved loving kiss,0
think two still need get cash def ready 9,0
Hey galsU wanna meet 4 dinner nìte,0
Dear 0776xxxxxxx Uve invited XCHAT final attempt contact u Txt CHAT 86688 150pMsgrcvdHGSuite3422LandsRowW1J6HL LDN 18yrs,1
Babe talking think good boy missing love,0
Great office today,0
cool last little Getting time soon,0
sad puppy noise,0
Yes possible dint try Pls dont tell one k,0
Anyway holla whenever youre around need excuse go creep people sarasota,0
happen,0
gonna ask lol think 7,0
Ur cashbalance currently 500 pounds maximize ur cashin send GO 86688 150pmeg CC 08718720201 HGSuite3422lands RowW1j6HL,1
PRIVATE 2003 Account Statement shows 800 unredeemed SIM points Call 08715203685 Identifier Code4xx26 Expires 131004,1
Go chase run shes crossing street,0
Id like tell deepest darkest fantasies Call 09094646631 60pmin stop texts call 08712460324 nat rate,1
coming friday leave pongaldo get news work place,0
Hey inconvenient sis huh,0
Ok vldo u know got adsense approved,0
really good see day dudette missing,0
want go perumbavoor,0
many times told stage use laugh listen aha,0
wont believe true Incredible Txts Reply G learn truly amazing things blow mind O2FWD 18ptxt,1
didnt hear,0
Thanks talk saturday dear cherish brother role model,0
Pls clarify back open return ticket preponed go back kerala,0
Natalie 20F inviting friend Reply YES165 NO165 See wwwSMSacunatalie2k9 STOP Send STOP FRND 62468,1
ran younger man make pretty babies together,0
Jamster get free wallpaper text HEART 88888 TC apply 16 Need Help Call 08701213186,1
ic lol play 9 doors sometime yo,0
Dunno dad said coming home 2 bring us 4 lunch Yup go w u lor call u reach school lor,0
sent JD Customer Service cum Accounts Executive ur mail id details contact us,0
Desires u going doctor 4 liver get bit stylish Get ur hair managed Thats,0
Hmmmstill dont opener,0
Yeah basically time next week get away mom amp get 3,0
Edison rightly said fool ask questions wise man answer know us speechless ViVa GMGNGEGNT,0
vote wherever heart guides,0
sis lor juz watched italian job,0
Tick tick tick could die loneliness know pouts stomps feet need,0
Lmao know well,0
Double Mins Double Txt 12 price Linerental Latest Orange Bluetooth mobiles Call MobileUpd8 latest offers 08000839402 call2optoutLF56,1
train back northampton im afraid Im staying skyving today ho ho around wednesday though fancy comedy club week way,0
Goodnight da thangam really miss u dear,0
Hey next sun 1030 theres basic yoga course bugis go Pilates intro next sat Tell time r free,0
Geeeee internet really bad today eh,0
Free video camera phones Half Price line rental 12 mths 500 cross ntwk mins 100 txts Call MobileUpd8 08001950382 Call2OptOut674,1
think disturbing da,0
Sorry Ill call later meeting sir,0
Havent stuck orchard dads car Going 4 dinner U leh r free tonight,0
Ok also wan 2 watch e 9 pm show,0
dunno lei Like dun haf,0
brother transfered ltgt ltgt Pa,0
calls later Afternoon onwords mtnl service get problem south mumbai hear cannt listen,0
83039 62735£450 UK Break AccommodationVouchers terms conditions apply 2 claim mustprovide claim number 15541,1
Talk g x,0
Hai dear friends new amp present number Rajitha Raj Ranju,0
5p 4 alfie Moons Children need song ur mob Tell ur m8s Txt Tone charity 8007 Nokias Poly charity polys zed 08701417012 profit 2 charity,1
different styles,0
WIN £200 Shopping spree every WEEK Starting 2 play text STORE 88039 SkilGme TsCs08714740323 1Winawk age16 £150perweeksub,1
Gud ni8 dearslp welltake careswt dreamsMuah,0
want sent ltgt mesages today Thats Sorry hurts,0
2nd attempt contract U weeks top prize either £1000 cash £200 prize call 09066361921,1
Well im glad didnt find totally disagreeable Lol,0
Guy flash go call call madam Take care oh,0
want New Nokia 3510i colour phone DeliveredTomorrow 300 free minutes mobile 100 free texts Free Camcorder reply call 08000930705,1
Mark works tomorrow gets 5 work house meet u afterwards,0
Keep ur problems ur heart bcoz nobody fight u u amp u fight ur self amp win battle VIVEKANAND G 9t SD ham Yeah give call youve got minute ham HI BABE UAWAKEFEELLIKW SHITJUSTFOUND VIA ALETTER THATMUM GOTMARRIED 4thNOVBEHIND OURBACKS  FUCKINNICESELFISHDEVIOUSBITCHANYWAYIL CALL U,0
Amazing rearrange letters gives meaning Dormitory Dirty room Astronomer Moon starer eyes see Election results Lies lets recount Motherinlaw Woman Hitler Eleven plus two Twelve plus one Amazing,0
Aiya discuss later lar Pick ü 4,0
Hey happy birthday,0
Sorry missed call please call back,0
Omg one thing another cat worms bad day end,0
Good morning im suffering fever dysentry able come office today,0
wont anything de,0
type stuff sing,0
St andre virgils cream,0
check rooms befor activities,0
fri ah Okie lorgoin 4 drivin den go shoppin tt,0
Gokila talking aha,0
Hi ShanilRakhesh herethanksi exchanged uncut diamond stuffleaving back Excellent service Dino Prem,0
Kkthis month kotees birthday know,0
im really really broke oh amount small even ltgt,0
Sorry mates phone didnt write love Kate,0
TheMobHit link get premium Pink Panther game new 1 Sugababes crazy Zebra animation badass Hoody wallpaperall 4 FREE,1
Ah well confuses things doesnt thought friends Maybe wrong thing already sort invited tho may come cos money,0
Aight call youre close,0
Nope thats fine might nap tho,0
msg mobile content order resent previous attempt failed due network error Queries customersqueriesnetvisionukcom,1
news hassling get weed week andres money HAUGHAIGHGTUJHYGUJ,0
Boy loved gal propsd bt didnt mind gv lv lttrs Bt frnds threw thm boy decided 2 aproach gal dt time truck speeding towards gal Wn 2 hit girld boy ran like hell n saved asked hw cn u run fast boy replied Boost secret energy n instantly girl shouted energy n Thy lived happily 2gthr drinking boost evrydy Moral story hv free msgsD gud ni8,0
wnt buy BMW car urgentlyits vry urgentbut hv shortage ltgt Lacsthere source arng dis amt ltgt lacsthats prob,0
Ding ya break fassyole Blacko londn,0
REALLY NEED 2 KISS U MISS U BABY UR BABY 4EVA,0
sign maturity start saying big things actually start understanding small things NICE EVENING BSLVYL,0
Oh got many responsibilities,0
1 new message Please call 08715205273,1
Ive reached sch already,0
December mobile 11mths entitled update latest colour camera mobile Free Call Mobile Update VCo FREE 08002986906,1
U definitely need module e humanities dis sem izzit U wan 2 take modules 1st,0
Argh fuck nobody town,0
Get 3 Lions England tone reply lionm 4 mono lionp 4 poly 4 go 2 wwwringtonescouk original n best Tones 3GBP network operator rates apply,1
